"logFC","AveExpr","t","P.Value","adj.P.Val","B","CHEM_ID","Original_ID","SUPER_PATHWAY","SUB_PATHWAY","PATHWAY_SORTORDER","TYPE","INCHIKEY","SMILES","CHEMICAL_NAME","PLOT_NAME","CAS","CHEMSPIDER","HMDB","KEGG","PUBCHEM","LIPID SPECIES LEVEL","LIPID MOLECULAR SPECIES LEVEL","LIPID SN POSITION LEVEL","COMP_ID_1","COMP_ID_2","COMP_ID_3","LIB_ID_1","LIB_ID_2","LIB_ID_3","CHRO_LIB_ENTRY_ID_1","CHRO_LIB_ENTRY_ID_2","CHRO_LIB_ENTRY_ID_3","PLATFORM_1","PLATFORM_2","PLATFORM_3","CHRO_LIB_ENTRY_ID","COMP_ID","LIB_ID","PLATFORM","effect_size"
-0.413177916519346,-0.0678871885064338,-2.42509696055592,0.0169925527720403,0.311530134154073,-3.11033300103641,100004182,"100004182","Lipid","Secondary Bile Acid Metabolism",3609,"NAMED","HIAJCGFYHIANNA-QIZZZRFXSA-N","O[C@@H]1CC2=CC[C@@]([C@@]3([H])[C@@]2(C)CC1)([H])[C@@]4([H])[C@@](CC3)(C)[C@]([C@H](C)CCC(O)=O)([H])CC4","3beta-hydroxy-5-cholenoate","3beta-hydroxy-5-cholenoate","5255-17-4",83950,"HMDB0000308",NA,92997,NA,NA,NA,43507,43507,43507,209,209,209,144005,144005,144005,"Neg","Neg","Neg",144005,43507,209,"Neg",-0.524788055290939
0.190407771011185,0.0369664149570832,2.36472938531585,0.0198588543322769,0.347529950814846,-3.22982767524233,100001557,"100001557","Lipid","Lysophospholipid",2667,"NAMED","LSUXCWJOIAWGOU-YMVLYFQPSA-N","OC[C@H](OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O","2-linoleoyl-GPC (18:2)*","2-linoleoyl-GPC (18:2)*",NA,21403160,"HMDB0061700",NA,71768169,"LPC 18:2","LPC 18:2","LPC 0:0/18:2",35257,35257,35257,209,209,209,126982,126982,126982,"Neg","Neg","Neg",126982,35257,209,"Neg",0.511724584869697
0.261486664805696,-0.0539385229033133,2.29829838246224,0.0235049122878639,0.393451792644679,-3.35832880126389,100001254,"100001254","Amino Acid","Tryptophan Metabolism",262,"NAMED","DZTHIGRZJZPRDV-LBPRGKRZSA-N","O=C(O)[C@@H](NC(C)=O)CC1=CNC2=C1C=CC=C2","N-acetyltryptophan","N-acetyltryptophan","1218-34-4",610602,"HMDB0013713","C03137",439917700653,NA,NA,NA,33959,33959,33959,209,209,209,126119,126119,126119,"Neg","Neg","Neg",126119,33959,209,"Neg",0.497348996031146
-0.0927359854227965,-0.0157273541492798,-2.24416971217189,0.0268945028135468,0.431432649300647,-3.46053705763077,100008914,"100008914","Lipid","Phosphatidylcholine (PC)",2342,"NAMED","IIZPXYDJLKNOIY-JXPKJXOSSA-N","CCCCCCCCCCCCCCCC(OC[C@@]([H])(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O)=O","1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6)","1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6)","35418-58-7",8923140,"HMDB0007982","C05208",10747814,"PC 36:4","PC 16:0_20:4(5,8,11,14)","Unknown",52462,52462,52462,402,402,402,165128,165128,165128,"Pos Late","Pos Late","Pos Late",165128,52462,402,"Pos Late",-0.48563561711097
-0.291567248166194,-0.193614841427467,-2.22321671582802,0.0283187457340115,0.436108684303778,-3.49953894671678,100009125,"100009125","Lipid","Phosphatidylcholine (PC)",2364,"NAMED","KSRURLYJRNYEOH-SHHFQLSYSA-N","O=C(CCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O","1-margaroyl-2-docosahexaenoyl-GPC (17:0/22:6)*","1-margaroyl-2-docosahexaenoyl-GPC (17:0/22:6)*",NA,24822432,NA,NA,NA,"PC 39:6","PC 17:0_22:6","Unknown",53198,53198,53198,402,402,402,166628,166628,166628,"Pos Late","Pos Late","Pos Late",166628,53198,402,"Pos Late",-0.481101413991398
-0.145260389091422,-0.0915481849501122,-2.15100007663827,0.0337423883215689,0.47365700096957,-3.63140851009769,100016019,"100016019","Lipid","Phosphatidylcholine (PC)",2322,"NAMED","NPGWXTIWUUFYAB-DIPNUNPCSA-N","O=C(CCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCCCCCCCCCCCCC)=O","1-palmitoyl-2-pentadecanoyl-GPC (16:0/15:0)*","1-palmitoyl-2-pentadecanoyl-GPC (16:0/15:0)*",NA,24766642,"HMDB0007967",NA,24778680,"PC 31:0","PC 15:0_16:0","Unknown",57757,57757,57757,402,402,402,213377,213377,213377,"Pos Late","Pos Late","Pos Late",213377,57757,402,"Pos Late",-0.465473820432686
-0.18149614793753,-0.104871748100509,-2.14412609146949,0.0343032557382818,0.47365700096957,-3.64376107845228,100009124,"100009124","Lipid","Phosphatidylcholine (PC)",2363,"NAMED","MHUZXLUKTLNHIX-GUNPMBPGSA-N","O=C(CCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O","1-margaroyl-2-arachidonoyl-GPC (17:0/20:4)*","1-margaroyl-2-arachidonoyl-GPC (17:0/20:4)*",NA,24822197,NA,NA,NA,"PC 37:4","PC 17:0_20:4","Unknown",53193,53193,53193,402,402,402,166623,166623,166623,"Pos Late","Pos Late","Pos Late",166623,53193,402,"Pos Late",-0.463986298338726
0.18401936217841,-0.0208937554624186,2.14239705247274,0.034447781888696,0.47365700096957,-3.64688919083179,100001674,"100001674","Lipid","Lysophospholipid",2740,"NAMED","YWOCITMXHHTBAW-XSQXPFHXSA-N","OC[C@](OC(CCC\C=C/C\C=C/C/C=C\C/C=C\CCCCC)=O)([H])COP(OCCN)(O)=O","2-arachidonoyl-GPE (20:4)*","2-arachidonoyl-GPE (20:4)*",NA,NA,"HMDB0011487",NA,53480936,"LPE 20:4","LPE 20:4","LPE 0:0/20:4",32815,32815,32815,209,209,209,142522,142522,142522,"Neg","Neg","Neg",142522,32815,209,"Neg",0.463612136386694
-0.283758701603954,0.0358701938130475,-2.10472130500794,0.0376765382049262,0.50018852444471,-3.71387557459512,2050,"2050","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)",1605,"NAMED","JAZBEHYOTPTENJ-JLNKQSITSA-N","O=C(O)CCC\C=C/C/C=C\C/C=C\C/C=C\C/C=C\CC","eicosapentaenoate (EPA; 20:5n3)","eicosapentaenoate (EPA; 20:5n3)","10-2005-9,10417-94-4",393682,"HMDB0001999","C06428",446284,NA,NA,NA,18467,18467,18467,209,209,209,126840,126840,126840,"Neg","Neg","Neg",126840,18467,209,"Neg",-0.455459150108095
0.283738490429371,0.123605133758414,2.07683088264799,0.0402319172689936,0.507591368083873,-3.76276778030519,100021104,"100021104","Lipid","Pregnenolone Steroids",3330,"NAMED","KANYWSIUKWPEOE-HXOPQMAFSA-N","C[C@]12CC[C@H](OS(=O)(O)=O)C=C1[C@H](OS(=O)(O)=O)CC3C2CC[C@@]4(C)C3CCC4[C@H](O)C","pregnenetriol disulfate*","pregnenetriol disulfate*",NA,NA,NA,NA,NA,NA,NA,NA,62921,62921,62921,209,209,209,220777,220777,220777,"Neg","Neg","Neg",220777,62921,209,"Neg",0.449423696371777
