"logFC","AveExpr","t","P.Value","adj.P.Val","B","CHEM_ID","Original_ID","SUPER_PATHWAY","SUB_PATHWAY","PATHWAY_SORTORDER","TYPE","INCHIKEY","SMILES","CHEMICAL_NAME","PLOT_NAME","CAS","CHEMSPIDER","HMDB","KEGG","PUBCHEM","LIPID SPECIES LEVEL","LIPID MOLECULAR SPECIES LEVEL","LIPID SN POSITION LEVEL","COMP_ID_1","COMP_ID_2","COMP_ID_3","LIB_ID_1","LIB_ID_2","LIB_ID_3","CHRO_LIB_ENTRY_ID_1","CHRO_LIB_ENTRY_ID_2","CHRO_LIB_ENTRY_ID_3","PLATFORM_1","PLATFORM_2","PLATFORM_3","CHRO_LIB_ENTRY_ID","COMP_ID","LIB_ID","PLATFORM","PTSDBioPriority_v8","Neuro_addon_v12","V12_panel"
-0.0263689619798261,-0.0711013388054756,-0.636197429283974,0.524911792020974,0.990822285924286,-5.28487637733293,1052,"1052","Carbohydrate","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",1282,"NAMED","RBNPOMFGQQGHHO-UHFFFAOYSA-N","O=C(O)C(O)CO","glycerate","glycerate","600-19-1",732,"HMDB0000139,HMDB0006372","C00258",439194752,NA,NA,NA,1572,1572,1572,305,305,305,146444,146444,146444,"Polar","Polar","Polar",146444,1572,305,"Polar",TRUE,FALSE,TRUE
0.0717266386928123,0.0292253402455502,0.634889425718349,0.525763941858978,0.990822285924286,-5.28555820897064,100002018,"100002018","Lipid","Androgenic Steroids",3446,"NAMED","LERFMBCTNMFXCT-ILBJSTGGSA-N","C[C@@]12[C@](CCC3C2CC[C@@]4(C)C3CC[C@@H]4O)([H])C[C@H](OS(=O)(O)=O)CC1","5alpha-androstan-3alpha,17beta-diol monosulfate (1)","5alpha-androstan-3alpha,17beta-diol monosulfate (1)",NA,NA,"HMDB0247995",NA,121596226121596000,NA,NA,NA,37186,37186,37186,209,209,209,144270,144270,144270,"Neg","Neg","Neg",144270,37186,209,"Neg",TRUE,FALSE,TRUE
0.0252263170108308,-0.00720761831842947,0.627357339445724,0.530684776745333,0.990822285924286,-5.28945724938686,1489,"1489","Lipid","Endocannabinoid",2207,"NAMED","HXYVTAGFYLMHSO-UHFFFAOYSA-N","CCCCCCCCCCCCCCCC(NCCO)=O","palmitoyl ethanolamide (16:0)","palmitoyl ethanolamide (16:0)","544-31-0",4509,"HMDB0002100","C16512",4671,NA,NA,NA,38165,38165,38165,209,209,402,127721,127721,159012,"Neg","Neg","Pos Late",159012,38165,402,"Pos Late",TRUE,FALSE,TRUE
0.104862387500044,-0.477815532353216,0.59873742763431,0.549593933683594,0.990822285924286,-5.30384892103246,100001743,"100001743","Amino Acid","Tryptophan Metabolism",271,"NAMED","AOHCBEAZXHZMOR-ZDUSSCGKSA-N","O=C([O-])[C@@H]([N@+](C)(C)C)CC1=CNC2=C1C=CC=C2","tryptophan betaine","tryptophan betaine","20671-76-5",390633,"HMDB0061115","C09213",442106,NA,NA,NA,37097,37097,37097,400,400,400,156317,156317,156317,"Pos Early","Pos Early","Pos Early",156317,37097,400,"Pos Early",TRUE,TRUE,TRUE
0.0736283676139034,0.0271635601715565,0.594788464311314,0.552228923745551,0.990822285924286,-5.30578201228586,100006641,"100006641","Lipid","Primary Bile Acid Metabolism",3542,"NAMED","DKXXSIJHWWVNMO-ISIKUUMTSA-N","OS(OC1C[C@]2([H])C(CC1)(C)[C@@H]3[C@@]([C@@](CC4)([H])[C@@](CC3)(C)[C@H]4[C@H](C)CCC(NCC(O)=O)=O)([H])[C@H](O)C2)(=O)=O","glycochenodeoxycholate 3-sulfate","glycochenodeoxycholate 3-sulfate",NA,NA,"HMDB0002497",NA,2.111691721125e+23,NA,NA,NA,52974,52974,52974,209,209,209,166124,166124,166124,"Neg","Neg","Neg",166124,52974,209,"Neg",TRUE,FALSE,TRUE
0.0203977641325559,-0.0982596218663967,0.58595428575048,0.558146050733456,0.990822285924286,-5.31006025983407,100009166,"100009166","Lipid","Phosphatidylcholine (PC)",2346,"NAMED","ARDJUHDXABDVFH-JWTYRHBCSA-N","CCCCCCCCCCCCCCCC(OCC(OC(CCCCC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CC)=O)COP([O-])(OCC[N+](C)(C)C)=O)=O","phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*","phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",NA,NA,"HMDB0008114,HMDB0007990",NA,NA,"PC 38:5","Unknown","Unknown",52719,52719,52719,402,402,402,165499,165499,165499,"Pos Late","Pos Late","Pos Late",165499,52719,402,"Pos Late",TRUE,FALSE,TRUE
0.00960667096118231,-0.00633797402834842,0.579535798964942,0.562464450358459,0.990822285924286,-5.31312853290718,100002107,"100002107","Lipid","Sphingomyelins",3167,"NAMED","RWKUXQNLWDTSLO-GWQJGLRPSA-N","CCCCCCCCCCCCCCCC(N[C@@](COP([O-])(OCC[N+](C)(C)C)=O)([C@](O)(/C=C/CCCCCCCCCCCCC)[H])[H])=O","palmitoyl sphingomyelin (d18:1/16:0)","palmitoyl sphingomyelin (d18:1/16:0)","6254-89-3",8115562,"HMDB0010169",NA,9939941,"SM 34:1;O2","SM 18:1;O2_16:0","SM 18:1;O2/16:0",37506,37506,37506,402,402,402,164195,164195,164195,"Pos Late","Pos Late","Pos Late",164195,37506,402,"Pos Late",TRUE,FALSE,TRUE
0.011603797787357,-0.0159024658150577,0.57589611491112,0.564920420055384,0.990822285924286,-5.31485344215478,100006295,"100006295","Lipid","Sphingomyelins",3190,"NAMED","VBFKEZGCUWHGSK-ADSSWVSQSA-N","CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCC/C=C\CCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O","sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*","sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*",NA,29368329,"HMDB0012104",NA,NA,"SM 40:2;O2","Unknown","Unknown",48493,48493,48493,402,402,402,164535,164535,164535,"Pos Late","Pos Late","Pos Late",164535,48493,402,"Pos Late",TRUE,FALSE,TRUE
-0.0345130500788249,0.0349925602801131,-0.569578413987796,0.569195687915598,0.990822285924286,-5.31782174373408,100008976,"100008976","Lipid","Phosphatidylethanolamine (PE)",2474,"NAMED","YDTWOEYVDRKKCR-KNERPIHHSA-N","O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCCCCCC/C=C\C/C=C\CCCCC)=O","1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*","1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*",NA,7825699,"HMDB0008994",NA,9546749,"PE 36:2","PE 18:0_18:2","Unknown",52446,52446,52446,402,402,402,165108,165108,165108,"Pos Late","Pos Late","Pos Late",165108,52446,402,"Pos Late",TRUE,FALSE,TRUE
0.0376073650568293,-0.103419354635328,0.564082249636394,0.572927567102268,0.990822285924286,-5.32037745961636,100001652,"100001652","Lipid","Lysophospholipid",2716,"NAMED","CKPBBEOJHAPPBT-HXUWFJFHSA-N","OC[C@@H](OC(CCCCCCCCCCCCCCC)=O)COP(OCC[NH3+])([O-])=O","2-palmitoyl-GPE (16:0)*","2-palmitoyl-GPE* (16:0)*",NA,NA,"HMDB0011473",NA,NA,"LPE 16:0","LPE 16:0","LPE 0:0/16:0",45452,45452,45452,209,209,209,142731,142731,142731,"Neg","Neg","Neg",142731,45452,209,"Neg",TRUE,FALSE,TRUE
0.0393834725939887,-0.0881615033576188,0.55968331509429,0.575922793282194,0.990822285924286,-5.32240513391625,100020541,"100020541","Lipid","Androgenic Steroids",3469,"NAMED","BRPLOVMHAFXVOQ-HXVIYJDASA-N","C[C@]12CC[C@@H](OC3C(O)C(O)C(O)C(C(O)=O)O3)C[C@]1([H])CC[C@]4([H])[C@]2([H])[C@@H](O)C[C@@]5(C)[C@@]4([H])CCC5=O","11beta-hydroxyandrosterone glucuronide","11beta-hydroxyandrosterone glucuronide",NA,NA,"HMDB0010351",NA,NA,NA,NA,NA,63251,63251,63251,209,209,209,222126,222126,222126,"Neg","Neg","Neg",222126,63251,209,"Neg",TRUE,FALSE,TRUE
-0.0160986445722702,0.0197702107391964,-0.542961834158854,0.587375535610138,0.990822285924286,-5.32996817316329,409,"409","Energy","TCA Cycle",1491,"NAMED","BJEPYKJPYRNKOW-UHFFFAOYSA-N","OC(C(O)=O)CC(O)=O","malate","malate","6915-15-7",510,"HMDB0031518,HMDB0000156,HMDB0000744","C00149,C00711,C00497",525,NA,NA,NA,1303,1303,1303,209,209,209,123199,123199,123199,"Neg","Neg","Neg",123199,1303,209,"Neg",TRUE,FALSE,TRUE
0.0792388170590906,-0.197001278401059,0.5429031198517,0.587415935329821,0.990822285924286,-5.329994325723,100001658,"100001658","Lipid","Secondary Bile Acid Metabolism",3572,"NAMED","HSNPMXROZIQAQD-VUIPEFFGSA-N","C[C@@]([C@]([C@@](CC1)([H])[C@@]2([H])[C@](CC3)(C)[C@]1([H])C[C@@H]3OS(=O)(O)=O)(CC4)[H])(CC2)[C@]4([H])[C@H](C)CCC(NCCS(O)(=O)=O)=O","taurolithocholate 3-sulfate","taurolithocholate 3-sulfate","64936-83-0",389078,"HMDB0002580","C03642",440071,NA,NA,NA,36850,36850,36850,209,209,209,128309,128309,128309,"Neg","Neg","Neg",128309,36850,209,"Neg",TRUE,FALSE,TRUE
0.0259480430313683,-0.0555225244645676,0.542837822810455,0.587460865964409,0.990822285924286,-5.33002340705035,267,"267","Lipid","Phospholipid Metabolism",2278,"NAMED","YHHSONZFOIEMCP-UHFFFAOYSA-N","C[N+](C)(CCOP(O)([O-])=O)C","choline phosphate","phosphocholine","72556-74-2",119298,"HMDB0001565","C00588",1014,NA,NA,NA,34396,34396,34396,400,400,400,156099,156099,156099,"Pos Early","Pos Early","Pos Early",156099,34396,400,"Pos Early",FALSE,TRUE,TRUE
0.0488686656108345,-0.0450121355121815,0.542421993875486,0.587747033609612,0.990822285924286,-5.3302085227184,100001777,"100001777","Lipid","Lysophospholipid",2778,"NAMED","UGDOFRYHDCDVHD-JCASDCETSA-N","[H]C(C(O)(C(O)([C@](O)1[H])[H])[H])([C@@](OP(O)(OC[C@@]([H])(COC(CCCCCCC/C=C\CCCCCCCC)=O)O)=O)([C@]1(O)[H])[H])O","1-oleoyl-GPI (18:1)","1-oleoyl-GPI (18:1)",NA,NA,"HMDB0061693",NA,86289645,"LPI 18:1","LPI 18:1","LPI 18:1/0:0",36602,36602,36602,209,209,209,146821,146821,146821,"Neg","Neg","Neg",146821,36602,209,"Neg",TRUE,FALSE,TRUE
-0.0370099419073924,-0.00884487283475605,-0.541730894976965,0.588222781149355,0.990822285924286,-5.33051586763891,182,"182","Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism",4503,"NAMED","GJAWHXHKYYXBSV-UHFFFAOYSA-N","OC(C(C=CC=N1)=C1C(O)=O)=O","quinolinate","quinolinate","89-00-9",1037,"HMDB0000232","C03722",1066,NA,NA,NA,1899,1899,1899,400,305,400,155456,146452,155456,"Pos Early","Polar","Pos Early",155456,1899,400,"Pos Early",TRUE,FALSE,TRUE
0.0161373973068088,-0.0387852435123933,0.540610745135712,0.588994263081807,0.990822285924286,-5.33101318853591,100009131,"100009131","Lipid","Phosphatidylcholine (PC)",2410,"NAMED","ZZSZQATYGVHNLZ-PUMLCSCDSA-N","O=C(CCCCCCC/C=C\C/C=C\CCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O","1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*","1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*",NA,24766809,"HMDB0008147","C05208",24778979,"PC 38:6","PC 18:2_20:4(5,8,11,14)","Unknown",52710,52710,52710,402,402,402,165488,165488,165488,"Pos Late","Pos Late","Pos Late",165488,52710,402,"Pos Late",TRUE,FALSE,TRUE
0.0268944113002487,0.06489780095198,0.537960400968377,0.590821499401257,0.990822285924286,-5.3321857866295,100009146,"100009146","Lipid","Phosphatidylcholine (PC)",2381,"NAMED","AXZGUCXCTZMPTR-UVGACIQRSA-N","O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O","1-stearoyl-2-adrenoyl-GPC (18:0/22:4)*","1-stearoyl-2-adrenoyl-GPC (18:0/22:4)*","137254-39-8",24766718,"HMDB0008054",NA,24778868,"PC 40:4","PC 18:0_22:4","Unknown",55061,55061,55061,402,402,402,208175,208175,208175,"Pos Late","Pos Late","Pos Late",208175,55061,402,"Pos Late",TRUE,FALSE,TRUE
-0.0140190766875215,-0.0495612773355627,-0.529004561173337,0.597015216739088,0.990822285924286,-5.33610555456809,461,"461","Energy","Oxidative Phosphorylation",1508,"NAMED","NBIIXXVUZAFLBC-UHFFFAOYSA-N","O=P(O)(O)O","phosphate","phosphate","7664-38-2",1032,"HMDB0001429","C00009",1061,NA,NA,NA,42109,42109,42109,400,400,400,156915,156915,156915,"Pos Early","Pos Early","Pos Early",156915,42109,400,"Pos Early",TRUE,FALSE,TRUE
0.0417477268744227,-0.00114799009189849,0.527174294102388,0.598284636741494,0.990822285924286,-5.33689853260202,100001277,"100001277","Lipid","Long Chain Monounsaturated Fatty Acid",1585,"NAMED","BBOWBNGUEWHNQZ-KTKRTIGZSA-N","O=C(O)CCCCCCCC/C=C\CCCCCCCC","nonadecenoate (19:1)","nonadecenoate (19:1)","73033-09-7",4471938,"HMDB0013622",NA,5312513,NA,NA,NA,33972,33972,33972,209,209,209,126131,126131,126131,"Neg","Neg","Neg",126131,33972,209,"Neg",TRUE,FALSE,TRUE
0.0151955537692247,0.0307987245000498,0.525506775310682,0.599442247561419,0.990822285924286,-5.33761860885145,100021000,"100021000","Lipid","Sphingomyelins",3168,"NAMED","FAVAZPKFPKOYCT-VTAPXIELSA-N","CCCCCCCCCCCCCCC(O)C(N[C@@H](COP([O-])(OCC[N+](C)(C)C)=O)[C@@H](/C=C/CCCCCCCCCCCCC)O)=O","hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH))**","hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH))**",NA,NA,NA,NA,NA,"SM 34:1;O3","SM 18:1;O2_16:0;O","SM 18:1;O2/16:0;O",62851,62851,62851,402,402,402,220620,220620,220620,"Pos Late","Pos Late","Pos Late",220620,62851,402,"Pos Late",TRUE,FALSE,TRUE
0.0224201644687345,-0.140180382051608,0.523590335706083,0.600773916985713,0.990822285924286,-5.33844336111416,100001391,"100001391","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1911,"NAMED","FNPHNLNTJNMAEE-HSZRJFAPSA-N","[O-]C(C[C@@H](OC(CCCCCCCCCCCCCCCCC)=O)C[N+](C)(C)C)=O","stearoylcarnitine (C18)","stearoylcarnitine (C18)","18822-91-8",21233653,"HMDB0000848",NA,3006797,NA,NA,NA,34409,34409,34409,402,402,402,158657,158657,158657,"Pos Late","Pos Late","Pos Late",158657,34409,402,"Pos Late",TRUE,FALSE,TRUE
-0.0237753786272598,-0.0703232804831323,-0.520414306891814,0.602983778447467,0.990822285924286,-5.33980355878544,100015882,"100015882","Lipid","Hexosylceramides (HCER)",3141,"NAMED","FXNTXJCUSRJUFN-QOSDPKFLSA-N","OCC(NC(CCCCCCCCCCCCCCCCCCC)=O)C(OC1OC(CO)C(O)C(O)C1O)/C=C/CCCCCCCCCCCCC","glycosyl ceramide (d18:1/20:0, d16:1/22:0)*","glycosyl ceramide (d18:1/20:0, d16:1/22:0)*",NA,NA,NA,NA,NA,"HexCer 38:1;O2","Unknown","Unknown",57595,57595,57595,402,402,402,212143,212143,212143,"Pos Late","Pos Late","Pos Late",212143,57595,402,"Pos Late",TRUE,FALSE,TRUE
0.0102616407062241,-0.0122169874872388,0.517973146184869,0.604684812006523,0.990822285924286,-5.34084341594302,100004329,"100004329","Lipid","Sphingomyelins",3181,"NAMED","IWHLTJGDYLJQSH-FLPFCPAFSA-N","CCCCC/C=C/CCCCCCCCC(N[C@@](COP([O-])(OCC[N+](C)(C)C)=O)([C@](O)(/C=C/CCCCCCCCCCCCC)[H])[H])=O","sphingomyelin (d18:2/16:0, d18:1/16:1)*","sphingomyelin (d18:2/16:0, d18:1/16:1)*",NA,NA,"HMDB0240638,HMDB0240613",NA,NA,"SM 34:2;O2","Unknown","Unknown",42459,42459,42459,402,402,402,161023,161023,161023,"Pos Late","Pos Late","Pos Late",161023,42459,402,"Pos Late",TRUE,FALSE,TRUE
0.0812336199553603,-0.273409606282288,0.517042759216061,0.605333685743312,0.990822285924286,-5.34123844600902,100006644,"100006644","Lipid","Secondary Bile Acid Metabolism",3560,"NAMED","UCVGCHGIKFWAGH-WQVRBXQRSA-N","C[C@@]12[C@@](CCC3C2C[C@H](O)[C@@]4(C)C3CC[C@@H]4[C@@H](CCC(NCCS(O)(=O)=O)=O)C)([H])C[C@H](OS(O)(=O)=O)CC1","taurodeoxycholic acid 3-sulfate","taurodeoxycholic acid 3-sulfate",NA,NA,NA,NA,NA,NA,NA,NA,62889,62889,62889,209,209,209,220740,220740,220740,"Neg","Neg","Neg",220740,62889,209,"Neg",TRUE,FALSE,TRUE
0.0144120001194666,-0.0379686466398276,0.516952995311856,0.605396305742548,0.990822285924286,-5.34127652105955,100004328,"100004328","Lipid","Sphingomyelins",3177,"NAMED","KYICBZWZQPCUMO-PSALXKTOSA-N","CCCCCCCCCCCCCC(N[C@@](COP([O-])(OCC[N+](C)(C)C)=O)([C@](O)(/C=C/CCCCCCCCCCCCC)[H])[H])=O","sphingomyelin (d18:1/14:0, d16:1/16:0)*","sphingomyelin (d18:1/14:0, d16:1/16:0)*",NA,9608732,"HMDB0012097",NA,11433862,"SM 32:1;O2","Unknown","Unknown",42463,42463,42463,402,402,402,164531,164531,164531,"Pos Late","Pos Late","Pos Late",164531,42463,402,"Pos Late",TRUE,FALSE,TRUE
-0.0574222952304921,-0.208553025638833,-0.510548581333018,0.609871562119751,0.990822285924286,-5.34397603139858,100021990,"100021990","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1969,"NAMED","RCXSFDNDEVSQNG-UHFFFAOYSA-N","[O-]C(CC(OC(C(O)CCCCCC)=O)C[N+](C)(C)C)=O","3-hydroxyoctanoylcarnitine (1)","3-hydroxyoctanoylcarnitine (1)",NA,NA,NA,NA,NA,NA,NA,NA,64393,64393,64393,400,400,400,237477,237477,237477,"Pos Early","Pos Early","Pos Early",237477,64393,400,"Pos Early",TRUE,FALSE,TRUE
-0.0197930711299202,-0.032910969089189,-0.509775533992834,0.610412745108796,0.990822285924286,-5.34429960327575,100009130,"100009130","Lipid","Phosphatidylcholine (PC)",2403,"NAMED","FPEVDFOXMCHLKL-KFDYCXSYSA-N","O=C(CCCCCCC/C=C\CCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O","1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*","1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*",NA,24766785,"HMDB0008123",NA,24778955,"PC 40:7","PC 18:1_22:6","Unknown",52697,52697,52697,402,402,402,165470,165470,165470,"Pos Late","Pos Late","Pos Late",165470,52697,402,"Pos Late",TRUE,FALSE,TRUE
0.0157940057050595,0.0535901911649821,0.506246729792225,0.612885844917613,0.990822285924286,-5.34577042266548,100008904,"100008904","Lipid","Phosphatidylcholine (PC)",2367,"NAMED","ATHVAWFAEPLPPQ-VRDBWYNSSA-N","O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCCCCCC/C=C\CCCCCCCC)=O","1-stearoyl-2-oleoyl-GPC (18:0/18:1)","1-stearoyl-2-oleoyl-GPC (18:0/18:1)","56421-10-4",24766704,"HMDB0008038",NA,24778825,"PC 36:1","PC 18:0_18:1","Unknown",52438,52438,52438,402,402,402,164562,164562,164562,"Pos Late","Pos Late","Pos Late",164562,52438,402,"Pos Late",TRUE,FALSE,TRUE
0.018411215100515,-0.0758994165912383,0.502741161562695,0.615347044589762,0.990822285924286,-5.34722145219133,100015791,"100015791","Lipid","Sphingomyelins",3174,"NAMED","FEKSRDMVIULIDJ-SQPFVDNVSA-N","CCC/C=C/CCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCCC/C=C/CCC)=O)COP([O-])(OCC[N+](C)(C)C)=O","sphingomyelin (d18:2/23:1)*","sphingomyelin (d18:2/23:1)*",NA,NA,"HMDB0240668",NA,NA,"SM 41:3;O2","SM 18:2;O2_23:1","SM 18:2;O2/23:1",57482,57482,57482,402,402,402,211145,211145,211145,"Pos Late","Pos Late","Pos Late",211145,57482,402,"Pos Late",TRUE,FALSE,TRUE
0.0462850529649128,0.0445247996711837,0.50210079971072,0.615797101983881,0.990822285924286,-5.34748542368441,100001990,"100001990","Lipid","Secondary Bile Acid Metabolism",3606,"NAMED","OEDITLKCLMKBOM-UHFFFAOYSA-N","O=S(OC1CCC2(C)C(CCC3C2CCC4(C)C3CCC4C(CCC(NCCS(=O)(O)=O)=O)C)=C1)(O)=O","taurocholenate sulfate*","taurocholenate sulfate*",NA,NA,NA,NA,NA,NA,NA,NA,32807,32807,32807,209,209,209,142566,142566,142566,"Neg","Neg","Neg",142566,32807,209,"Neg",TRUE,FALSE,TRUE
0.0363766003353305,-0.139449243337587,0.499350963611364,0.617731380048481,0.990822285924286,-5.34861514738006,100009406,"100009406","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1930,"NAMED","JFAGPSOZZSTLRF-KHPPLWFESA-N","O=C(OC(CC([O-])=O)C[N+](C)(C)C)CCCCCCC/C=C\CCCCCC","palmitoleoylcarnitine (C16:1)*","palmitoleoylcarnitine (C16:1)*",NA,28639183,"HMDB0013207",NA,71464547,NA,NA,NA,53223,53223,53223,402,402,402,178791,178791,178791,"Pos Late","Pos Late","Pos Late",178791,53223,402,"Pos Late",TRUE,FALSE,TRUE
0.0137385848944847,0.039308792328226,0.497284455190451,0.619186746837591,0.990822285924286,-5.34946005869768,100001412,"100001412","Nucleotide","Purine Metabolism, Guanine containing",4395,"NAMED","RSPURTUNRHNVGF-IOSLPCCCSA-N","O=C1C(N=CN2[C@@]3([H])[C@@](O)([H])[C@@](O)([H])[C@](CO)([H])O3)=C2N=C(N(C)C)N1","N2,N2-dimethylguanosine","N2,N2-dimethylguanosine","2140-67-2",83878,"HMDB0004824",NA,135501639,NA,NA,NA,35137,35137,35137,400,400,400,156155,156155,156155,"Pos Early","Pos Early","Pos Early",156155,35137,400,"Pos Early",TRUE,FALSE,TRUE
0.0219170562171616,0.0377960082984653,0.496752496470063,0.619561628726961,0.990822285924286,-5.34967698853757,100008977,"100008977","Lipid","Phosphatidylethanolamine (PE)",2483,"NAMED","ANRKEHNWXKCXDB-BHFWLYLHSA-N","O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O","1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)","1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)",NA,4451158,"HMDB0009003","C05210",5289133,"PE 38:4","PE 18:0_20:4","Unknown",52447,52447,52447,402,402,402,165110,165110,165110,"Pos Late","Pos Late","Pos Late",165110,52447,402,"Pos Late",TRUE,FALSE,TRUE
0.034905628011864,-0.128943049709253,0.496691651183486,0.619604513934829,0.990822285924286,-5.34970178612926,100002129,"100002129","Lipid","Pregnenolone Steroids",3311,"NAMED","DIJBBUIOWGGQOP-QGVNFLHTSA-N","C[C@]12CC[C@H](OS(=O)(O)=O)CC1=CC[C@@]3([H])[C@]4([H])CC[C@H]([C@](C)=O)[C@](C)4CC[C@]23[H]","pregnenolone sulfate","pregnenolone sulfate","1247-64-9",94802,"HMDB0000774","C18044",105074,NA,NA,NA,38170,38170,38170,209,209,209,127723,127723,127723,"Neg","Neg","Neg",127723,38170,209,"Neg",TRUE,FALSE,TRUE
-0.0306427764763029,-0.0937707324642622,-0.496015570240739,0.620081119195764,0.990822285924286,-5.34997711979915,100001295,"100001295","Peptide","Gamma-glutamyl Amino Acid",664,"NAMED","CATMPQFFVNKDEY-AAEUAGOBSA-N","O=C(O)[C@@H](N)CCC(N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O)=O","gamma-glutamyltryptophan","gamma-glutamyltryptophan","66471-20-3",2302065,"HMDB0029160",NA,3989307,NA,NA,NA,33947,33947,33947,400,209,400,156045,126107,156045,"Pos Early","Neg","Pos Early",156045,33947,400,"Pos Early",TRUE,FALSE,TRUE
0.0713241343287489,-0.300819718912039,0.493490485660333,0.621862599105104,0.990822285924286,-5.35100214680562,100006642,"100006642","Lipid","Secondary Bile Acid Metabolism",3610,"NAMED","QJZCNFGUZPMYAX-WWZCPACMSA-N","OS(OC1CC[C@@]2(C)[C@@](CC[C@]3([H])[C@]2([H])C[C@H](O)[C@@]4(C)[C@]3(CC[C@@H]4[C@H](C)CCC(NCC(O)=O)=O)[H])([H])C1)(=O)=O","glycodeoxycholate 3-sulfate","glycodeoxycholate 3-sulfate",NA,NA,"HMDB0341325",NA,101602538,NA,NA,NA,52975,52975,52975,209,209,209,166126,166126,166126,"Neg","Neg","Neg",166126,52975,209,"Neg",TRUE,FALSE,TRUE
-0.0549790698553674,-0.207592449092731,-0.489042902444384,0.62500583073381,0.990822285924286,-5.352794879399,100002241,"100002241","Xenobiotics","Xanthine Metabolism",4800,"NAMED","YHNNPKUFPWLTOP-UHFFFAOYSA-N","CN(C1=C(N2)NC(NC1=O)=O)C2=O","7-methylurate","7-methylurate","612-37-3",62375,"HMDB0011107","C16355",69160,NA,NA,NA,39598,39598,39598,400,400,400,156601,156601,156601,"Pos Early","Pos Early","Pos Early",156601,39598,400,"Pos Early",TRUE,FALSE,TRUE
0.0177937568382615,0.0100860300199816,0.488355362899416,0.625492347008348,0.990822285924286,-5.35307056602886,100009014,"100009014","Lipid","Plasmalogen",2868,"NAMED","IOYKZPNDXIIXLN-LOQSCQKMSA-N","[H][C@](OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)CO/C=C\CCCCCCCCCCCCCC","1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*","1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*",NA,24767495,"HMDB0011220",NA,NA,"PC O-36:5","PC P-16:0_20:4","PC P-16:0/20:4",52689,52689,52689,402,402,402,165459,165459,165459,"Pos Late","Pos Late","Pos Late",165459,52689,402,"Pos Late",TRUE,FALSE,TRUE
