"logFC","AveExpr","t","P.Value","adj.P.Val","B","CHEM_ID","Original_ID","SUPER_PATHWAY","SUB_PATHWAY","PATHWAY_SORTORDER","TYPE","INCHIKEY","SMILES","CHEMICAL_NAME","PLOT_NAME","CAS","CHEMSPIDER","HMDB","KEGG","PUBCHEM","LIPID SPECIES LEVEL","LIPID MOLECULAR SPECIES LEVEL","LIPID SN POSITION LEVEL","COMP_ID_1","COMP_ID_2","COMP_ID_3","LIB_ID_1","LIB_ID_2","LIB_ID_3","CHRO_LIB_ENTRY_ID_1","CHRO_LIB_ENTRY_ID_2","CHRO_LIB_ENTRY_ID_3","PLATFORM_1","PLATFORM_2","PLATFORM_3","CHRO_LIB_ENTRY_ID","COMP_ID","LIB_ID","PLATFORM"
-0.00865134897752995,0.045502472943405,-0.160339726756905,0.872672095261847,0.968898295880074,-6.01625820987573,100002769,"100002769","Amino Acid","Urea cycle; Arginine and Proline Metabolism",531,"NAMED","BMFMQGXDDJALKQ-BYPYZUCNSA-N","N=C(N)NCCC[C@H](O)C(O)=O","argininate*","argininate*","157-07-3",140984,"HMDB0003148",NA,160437,NA,NA,NA,57461,57461,57461,400,400,400,211115,211115,211115,"Pos Early","Pos Early","Pos Early",211115,57461,400,"Pos Early"
0.0140997785671448,-0.210106208043757,0.151648561163901,0.879519509548472,0.970763705939064,-6.01753910119016,50,"50","Amino Acid","Polyamine Metabolism",555,"NAMED","ATHGHQPFGPMSJY-UHFFFAOYSA-N","NCCCCNCCCN","spermidine","spermidine","124-20-9",1071,"HMDB0001257","C00315",1102,NA,NA,NA,485,485,485,400,400,400,155305,155305,155305,"Pos Early","Pos Early","Pos Early",155305,485,400,"Pos Early"
-0.0105485667204013,0.0209083836697053,-0.141085754485157,0.887853643275472,0.970763705939064,-6.01899976861431,100001510,"100001510","Amino Acid","Tyrosine Metabolism",196,"NAMED","CTYRPMDGLDAWRQ-UHFFFAOYSA-N","OS(OC1=CC=CC=C1)(=O)=O","phenol sulfate","phenol sulfate","937-34-8",67018,"HMDB0060015","C02180",74426,NA,NA,NA,32553,32553,32553,209,209,209,143728,143728,143728,"Neg","Neg","Neg",143728,32553,209,"Neg"
-0.00666550669068888,-0.0673836478459566,-0.138598401359559,0.889818028677683,0.970763705939064,-6.01932839714185,100016038,"100016038","Amino Acid","Polyamine Metabolism",560,"NAMED","MQTAVJHICJWXBR-UHFFFAOYSA-N","CC(NCCCNCCCCN)=O","(N(1) + N(8))-acetylspermidine","(N(1) + N(8))-acetylspermidine",NA,NA,"HMDB0002189,HMDB0001276","C01029,C00612",496123689,NA,NA,NA,57814,57814,57814,400,400,400,213597,213597,213597,"Pos Early","Pos Early","Pos Early",213597,57814,400,"Pos Early"
-0.00897246068617988,-0.102493974689799,-0.136163733320997,0.891741463272756,0.970763705939064,-6.01964440447029,100005946,"100005946","Xenobiotics","Food Component/Plant",5336,"NAMED","WPAMZTWLKIDIOP-WVZVXSGGSA-N","OC[C@@H](O)[C@@H](O)CC(C(O)=O)=O","2-keto-3-deoxy-gluconate","2-keto-3-deoxy-gluconate","17510-99-5",141630,"HMDB0001353","C00204",161227,NA,NA,NA,48141,48141,48141,305,305,305,160468,160468,160468,"Polar","Polar","Polar",160468,48141,305,"Polar"
-0.0107333985930598,-0.103694331721748,-0.135412196832018,0.892335321124352,0.970763705939064,-6.01974081894239,100002514,"100002514","Amino Acid","Histidine Metabolism",80,"NAMED","VWFWNXQAMGDPGG-UHFFFAOYSA-N","O=C1NC(C(CCC(O)=O)N1)=O","hydantoin-5-propionate","hydantoin-5-propionate","5624-26-0",761,"HMDB0001212","C05565",782,NA,NA,NA,40473,40473,40473,305,305,305,152212,152212,152212,"Polar","Polar","Polar",152212,40473,305,"Polar"
0.00777933312319051,-0.0837219658442271,0.126242073413702,0.899586253264067,0.970763705939064,-6.02087427573742,235,"235","Amino Acid","Phenylalanine Metabolism",162,"NAMED","CCVYRRGZDBSHFU-UHFFFAOYSA-N","OC(CC1=C(O)C=CC=C1)=O","2-hydroxyphenylacetate","2-hydroxyphenylacetate","614-75-5",11476,"HMDB0000669","C05852",11970,NA,NA,NA,1432,1432,1432,305,305,305,145724,145724,145724,"Polar","Polar","Polar",145724,1432,305,"Polar"
-0.015942400390477,0.0618051022337994,-0.12556376559062,0.900122941382742,0.970763705939064,-6.02095496126686,100000042,"100000042","Amino Acid","Histidine Metabolism",75,"NAMED","JDHILDINMRGULE-LURJTMIESA-N","N[C@H](C(O)=O)CC1=CN=CN1C","3-methylhistidine","3-methylhistidine","368-16-1",58494,"HMDB0000479","C01152",64969,NA,NA,NA,15677,15677,15677,209,209,209,123265,123265,123265,"Neg","Neg","Neg",123265,15677,209,"Neg"
0.0193720316380609,-0.136822624697583,0.124308016789421,0.90111663082182,0.970763705939064,-6.02110318686756,100006375,"100006375","Xenobiotics","Benzoate Metabolism",4746,"NAMED","NTXOJWKIHIOUQN-UHFFFAOYSA-N","OC1=C(C=CC=C1OS(=O)(O)=O)OC","3-methoxycatechol sulfate (1)","3-methoxycatechol sulfate (1)",NA,NA,NA,NA,129892430,NA,NA,NA,48763,48763,48763,209,209,209,155127,155127,155127,"Neg","Neg","Neg",155127,48763,209,"Neg"
-0.0179934438181615,-0.596300801866366,-0.11918801434712,0.905169743697598,0.970763705939064,-6.0216921199292,100000437,"100000437","Xenobiotics","Xanthine Metabolism",4798,"NAMED","ZFXYFBGIUFBOJW-UHFFFAOYSA-N","O=C(N1C)C(N=CN2)=C2N(C)C1=O","theophylline","theophylline","58-55-9",2068,"HMDB0001889","C07130",2153,NA,NA,NA,18394,18394,18394,209,209,400,125760,125760,155669,"Neg","Neg","Pos Early",155669,18394,400,"Pos Early"
