"logFC","AveExpr","t","P.Value","adj.P.Val","B","CHEM_ID","Original_ID","SUPER_PATHWAY","SUB_PATHWAY","PATHWAY_SORTORDER","TYPE","INCHIKEY","SMILES","CHEMICAL_NAME","PLOT_NAME","CAS","CHEMSPIDER","HMDB","KEGG","PUBCHEM","LIPID SPECIES LEVEL","LIPID MOLECULAR SPECIES LEVEL","LIPID SN POSITION LEVEL","COMP_ID_1","COMP_ID_2","COMP_ID_3","LIB_ID_1","LIB_ID_2","LIB_ID_3","CHRO_LIB_ENTRY_ID_1","CHRO_LIB_ENTRY_ID_2","CHRO_LIB_ENTRY_ID_3","PLATFORM_1","PLATFORM_2","PLATFORM_3","CHRO_LIB_ENTRY_ID","COMP_ID","LIB_ID","PLATFORM","effect_size","hedges_g"
0.235209676724449,-0.340484226345835,1.99964559802625,0.0460350930688262,0.571655686311388,-4.10823399510209,100001452,"100001452","Amino Acid","Leucine, Isoleucine and Valine Metabolism",360,"NAMED","ZRQXMKMBBMNNQC-UHFFFAOYSA-N","O=C(O)CNC(CC(C)C)=O","isovalerylglycine","isovalerylglycine","16284-60-9",475516,"HMDB0000678",NA,546304,NA,NA,NA,35107,35107,35107,209,209,209,126956,126956,126956,"Neg","Neg","Neg",126956,35107,209,"Neg",0.224001033098107,0.223477258274028
-0.110676460008482,-0.117173989376754,-1.95202511595518,0.0514476168620407,0.571655686311388,-4.19589438640934,100020208,"100020208","Xenobiotics","Chemical",6455,"NAMED","SNGREZUHAYWORS-UHFFFAOYSA-N","OC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=O","perfluorooctanoate (PFOA)","perfluorooctanoate (PFOA)","335-67-1",9180,"HMDB59587",NA,9554,NA,NA,NA,62071,62071,62071,209,209,209,218880,218880,218880,"Neg","Neg","Neg",218880,62071,209,"Neg",-0.218666569235572,-0.218155267826603
-0.0971922588790144,-0.163198519717069,-1.9445593644875,0.0523428001039226,0.571655686311388,-4.20944871530679,100021707,"100021707","Xenobiotics","Chemical",6474,"NAMED","AJSVSHDVMDXRFN-UHFFFAOYSA-N","OC(C1=C(O)C(Cl)=CC(Br)=C1O)=O","3-bromo-5-chloro-2,6-dihydroxybenzoic acid*","3-bromo-5-chloro-2,6-dihydroxybenzoic acid*",NA,NA,"HMDB0242162",NA,134581543,NA,NA,NA,63681,63681,63681,209,209,209,223106,223106,223106,"Neg","Neg","Neg",223106,63681,209,"Neg",-0.217830253018706,-0.21732090714259
-0.190706847181141,-0.209665053170999,-1.92359853269363,0.0549261765958717,0.571655686311388,-4.24723024350243,50,"50","Amino Acid","Polyamine Metabolism",555,"NAMED","ATHGHQPFGPMSJY-UHFFFAOYSA-N","NCCCCNCCCN","spermidine","spermidine","124-20-9",1071,"HMDB0001257","C00315",1102,NA,NA,NA,485,485,485,400,400,400,155305,155305,155305,"Pos Early","Pos Early","Pos Early",155305,485,400,"Pos Early",-0.215482212955478,-0.214978357430251
0.174329152454453,-0.132355923846865,1.88610347383253,0.0598131891320307,0.571655686311388,-4.31380755017128,100021467,"100021467","Partially Characterized Molecules","Partially Characterized Molecules",6731,"NAMED",NA,NA,"pentose acid*","pentose acid*",NA,NA,NA,NA,NA,NA,NA,NA,63264,63264,63264,305,305,305,222194,222194,222194,"Polar","Polar","Polar",222194,63264,305,"Polar",0.211282002713598,0.210787968412631
-0.169217275489635,0.0327908259460273,-1.87932544588369,0.0607341239412232,0.571655686311388,-4.32570489208655,100020261,"100020261","Partially Characterized Molecules","Partially Characterized Molecules",6707,"NAMED",NA,NA,"glutamine conjugate of C6H10O2 (1)*","glutamine conjugate of C6H10O2 (1)*",NA,NA,NA,NA,NA,NA,NA,NA,63657,63657,63657,209,209,209,223045,223045,223045,"Neg","Neg","Neg",223045,63657,209,"Neg",-0.210522725537479,-0.210030466631312
0.122010469043555,0.0622307817151551,1.87542715768202,0.0612691026134225,0.571655686311388,-4.33252834708212,100001055,"100001055","Amino Acid","Leucine, Isoleucine and Valine Metabolism",433,"NAMED","LRCNOZRCYBNMEP-VIFPVBQESA-N","CC(C)C(O[C@@H](CC([O-])=O)C[N+](C)(C)C)=O","isobutyrylcarnitine (C4)","isobutyrylcarnitine (C4)","25518-49-4",NA,"HMDB0000736",NA,168379,NA,NA,NA,33441,33441,33441,400,400,400,156017,156017,156017,"Pos Early","Pos Early","Pos Early",156017,33441,400,"Pos Early",0.210086037863748,0.209594800051128
0.356824180143334,-0.1247972067956,1.87095741256822,0.0618873145835754,0.571655686311388,-4.34033486576542,100006171,"100006171","Xenobiotics","Food Component/Plant",5329,"NAMED","XWAZTQUZONPJEW-UHFFFAOYSA-N","COC1=CC(CC=C)=CC=C1OS(=O)(O)=O","eugenol sulfate","eugenol sulfate","95480-60-7",157181,NA,NA,180632,NA,NA,NA,48715,48715,48715,209,209,209,155107,155107,155107,"Neg","Neg","Neg",155107,48715,209,"Neg",0.209585335377185,0.209095268342008
-0.264502701480372,-0.383769072697685,-1.86980631988401,0.0620473581681991,0.571655686311388,-4.34234230189063,100001106,"100001106","Xenobiotics","Xanthine Metabolism",4801,"NAMED","OTSBKHHWSQYEHK-UHFFFAOYSA-N","CN1C(N(C(N2)=C(C1=O)NC2=O)C)=O","1,3-dimethylurate","1,3-dimethylurate","944-73-0",63527,"HMDB0001857",NA,70346,NA,NA,NA,32391,32391,32391,209,209,209,125804,125804,125804,"Neg","Neg","Neg",125804,32391,209,"Neg",-0.20945638955263,-0.208966624027566
0.144911560341956,-0.16777719509782,1.86776358682159,0.0623322174849864,0.571655686311388,-4.34590170469757,100022480,"100022480","Amino Acid","Lactoyl Amino Acid",644,"NAMED",NA,"OC([C@@H](NC([C@H](C)O)=O)CC(C)C)=O","N-lactoyl leucine","N-lactoyl leucine","210769-82-7",NA,"HMDB0062176",NA,NA,NA,NA,NA,64880,64880,64880,209,209,209,240091,240091,240091,"Neg","Neg","Neg",240091,64880,209,"Neg",0.209227561845972,0.208738331381796
